36	33.434837000	192.168.0.15	8000	10.0.0.5	47745	74	60	0	1	1	0	0	0	1	1
37	33.490992000	192.168.0.17	8000	10.0.0.10	55830	74	60	0	1	1	0	0	0	1	1
38	33.737384000	192.168.0.12	8000	10.0.0.1	46065	74	60	0	1	1	0	0	0	1	1
39	33.752684000	192.168.0.1	8000	10.0.0.7	55732	74	60	0	1	1	0	0	0	1	1
40	33.752684000	192.168.0.1	8000	10.0.0.2	34901	74	60	0	1	1	0	0	0	1	1
41	33.801962000	192.168.0.2	8000	10.0.0.9	55023	74	60	0	1	1	0	0	0	1	1
42	33.816873000	192.168.0.8	8000	10.0.0.8	45566	74	60	0	1	1	0	0	0	1	1
43	33.835924000	192.168.0.10	8000	10.0.0.6	43032	74	60	0	1	1	0	0	0	1	1
44	33.851517000	192.168.0.10	8000	10.0.0.3	39548	74	60	0	1	1	0	0	0	1	1
45	33.866449000	192.168.0.11	8000	10.0.0.4	42899	74	60	0	1	1	0	0	0	1	1
46	33.938752000	192.168.0.15	8000	10.0.0.5	47745	1514	1500	1448	0	1	0	0	1	1	1
47	33.938766000	192.168.0.15	8000	10.0.0.5	47745	78	64	12	0	1	0	0	1449	1	1
48	33.939042000	192.168.0.15	8000	10.0.0.5	47745	726	712	660	0	1	1	0	1461	1	1
49	34.019781000	192.168.0.17	8000	10.0.0.10	55830	1514	1500	1448	0	1	0	0	1	1	1
50	34.020113000	192.168.0.17	8000	10.0.0.10	55830	726	712	660	0	1	1	0	1461	1	1
51	34.020126000	192.168.0.17	8000	10.0.0.10	55830	78	64	12	0	1	0	0	1449	1	1
52	34.038198000	192.168.0.24		10.0.0.5		98	84								1
53	34.426256000	192.168.0.12	8000	10.0.0.1	46065	78	64	12	0	1	0	0	1449	1	1
54	34.426270000	192.168.0.12	8000	10.0.0.1	46065	726	712	660	0	1	1	0	1461	1	1
55	34.426571000	192.168.0.12	8000	10.0.0.1	46065	1514	1500	1448	0	1	0	0	1	1	1
56	34.443098000	192.168.0.15	8000	10.0.0.5	47745	66	52	0	0	1	0	0	2122	2	1
57	34.541274000	192.168.0.1	8000	10.0.0.2	34901	726	712	660	0	1	1	0	1461	1	1
58	34.541464000	192.168.0.1	8000	10.0.0.2	34901	1514	1500	1448	0	1	0	0	1	1	1
59	34.543989000	192.168.0.1	8000	10.0.0.2	34901	78	64	12	0	1	0	0	1449	1	1
60	34.543989000	192.168.0.1	8000	10.0.0.7	55732	66	52	0	0	1	1	0	236	1	1
61	34.546095000	192.168.0.1	8000	10.0.0.7	55732	301	287	235	0	1	0	0	1	1	1
62	34.550825000	192.168.0.17	8000	10.0.0.10	55830	66	52	0	0	1	0	0	2122	2	1
63	34.603556000	192.168.0.2	8000	10.0.0.9	55023	78	64	12	0	1	0	0	1449	1	1
64	34.603568000	192.168.0.2	8000	10.0.0.9	55023	1514	1500	1448	0	1	0	0	1	1	1
65	34.609237000	192.168.0.2	8000	10.0.0.9	55023	726	712	660	0	1	1	0	1461	1	1
66	34.643188000	192.168.0.8	8000	10.0.0.8	45566	726	712	660	0	1	1	0	1461	1	1
67	34.643203000	192.168.0.8	8000	10.0.0.8	45566	78	64	12	0	1	0	0	1449	1	1
68	34.643502000	192.168.0.8	8000	10.0.0.8	45566	1514	1500	1448	0	1	0	0	1	1	1
69	34.685788000	192.168.0.10	8000	10.0.0.6	43032	78	64	12	0	1	0	0	1449	1	1
72	34.700042000	192.168.0.10	8000	10.0.0.3	39548	66	52	0	0	1	1	0	236	1	1
73	34.704983000	192.168.0.10	8000	10.0.0.3	39548	301	287	235	0	1	0	0	1	1	1
74	34.736244000	192.168.0.11	8000	10.0.0.4	42899	78	64	12	0	1	0	0	1449	1	1
75	34.736258000	192.168.0.11	8000	10.0.0.4	42899	726	712	660	0	1	1	0	1461	1	1
76	34.736588000	192.168.0.11	8000	10.0.0.4	42899	1514	1500	1448	0	1	0	0	1	1	1
77	34.826821000	192.168.0.13	8000	10.0.0.5	43976	74	60	0	1	1	0	0	0	1	1
78	34.899927000	192.168.0.13	8000	10.0.0.10	56816	74	60	0	1	1	0	0	0	1	1
79	35.039420000	192.168.0.24		10.0.0.5		98	84								1
80	35.103518000	192.168.0.12	8000	10.0.0.1	46065	66	52	0	0	1	0	0	2122	2	1
81	35.103531000	192.168.0.12	8000	10.0.0.1	46065	66	52	0	0	1	0	0	2122	2	1
82	35.106861000	192.168.0.12	8000	10.0.0.1	46065	66	52	0	0	1	0	0	2122	2	1
83	35.109084000	192.168.0.12	8000	10.0.0.1	46065	66	52	0	0	1	0	0	2122	2	1
84	35.171748000	192.168.0.16	8000	10.0.0.8	40431	74	60	0	1	1	0	0	0	1	1
85	35.314062000	192.168.0.13	8000	10.0.0.1	39275	74	60	0	1	1	0	0	0	1	1
86	35.319316000	192.168.0.19	8000	10.0.0.6	35942	74	60	0	1	1	0	0	0	1	1
87	35.334861000	192.168.0.1	8000	10.0.0.2	34901	66	52	0	0	1	0	0	2122	1	1
88	35.342483000	192.168.0.1	8000	10.0.0.2	34901	66	52	0	0	1	0	0	2122	2	1
89	35.343541000	192.168.0.1	8000	10.0.0.7	55732	66	52	0	0	1	0	0	237	2	1
90	35.375344000	192.168.0.8	8000	10.0.0.7	16473	74	60	0	1	1	0	0	0	1	1
91	35.407857000	192.168.0.2	8000	10.0.0.9	55023	66	52	0	0	1	0	0	2122	2	1
92	35.438204000	192.168.0.13	8000	10.0.0.2	58664	74	60	0	1	1	0	0	0	1	1
93	35.473458000	192.168.0.8	8000	10.0.0.8	45566	66	52	0	0	1	0	0	2122	2	1
94	35.478850000	192.168.0.8	8000	10.0.0.8	45566	66	52	0	0	1	0	0	2122	2	1
95	35.496950000	192.168.0.1	8000	10.0.0.3	58914	74	60	0	1	1	0	0	0	1	1
96	35.506763000	192.168.0.13	8000	10.0.0.9	56025	74	60	0	1	1	0	0	0	1	1
97	35.538517000	192.168.0.10	8000	10.0.0.6	43032	66	52	0	0	1	0	0	2122	2	1
98	35.540617000	192.168.0.2	8000	10.0.0.4	34224	74	60	0	1	1	0	0	0	1	1
99	35.547127000	192.168.0.10	8000	10.0.0.3	39548	66	52	0	0	1	0	0	237	2	1
100	35.566976000	192.168.0.10	8000	10.0.0.3	39548	66	52	0	0	1	0	0	237	2	1
101	35.620478000	192.168.0.11	8000	10.0.0.4	42899	66	52	0	0	1	0	0	2122	2	1
102	35.699999000	192.168.0.16	8000	10.0.0.8	40431	78	64	12	0	1	0	0	1449	1	1
103	35.700009000	192.168.0.16	8000	10.0.0.8	40431	726	712	660	0	1	1	0	1461	1	1
104	35.700288000	192.168.0.16	8000	10.0.0.8	40431	1514	1500	1448	0	1	0	0	1	1	1
105	35.719254000	192.168.0.13	8000	10.0.0.5	43976	78	64	12	0	1	0	0	1449	1	1
106	35.719267000	192.168.0.13	8000	10.0.0.5	43976	1514	1500	1448	0	1	0	0	1	1	1
107	35.725236000	192.168.0.13	8000	10.0.0.5	43976	726	712	660	0	1	1	0	1461	1	1
108	35.785601000	192.168.0.13	8000	10.0.0.10	56816	301	287	235	0	1	0	0	1	1	1
109	35.785615000	192.168.0.13	8000	10.0.0.10	56816	66	52	0	0	1	1	0	236	1	1
110	35.941004000	192.168.0.19	8000	10.0.0.6	35942	1514	1500	1448	0	1	0	0	1	1	1
111	35.943124000	192.168.0.19	8000	10.0.0.6	35942	726	712	660	0	1	1	0	1461	1	1
112	35.943130000	192.168.0.19	8000	10.0.0.6	35942	78	64	12	0	1	0	0	1449	1	1
113	36.040563000	192.168.0.24		10.0.0.5		98	84								1
114	36.205288000	192.168.0.13	8000	10.0.0.1	39275	657	643	591	0	1	0	0	1	1	1
115	36.211238000	192.168.0.8	8000	10.0.0.7	16473	66	52	0	0	1	1	0	236	1	1
116	36.211245000	192.168.0.8	8000	10.0.0.7	16473	301	287	235	0	1	0	0	1	1	1
117	36.216670000	192.168.0.13	8000	10.0.0.1	39275	66	52	0	0	1	1	0	592	1	1
118	36.227777000	192.168.0.16	8000	10.0.0.8	40431	66	52	0	0	1	0	0	2122	2	1
119	36.227786000	192.168.0.16	8000	10.0.0.8	40431	66	52	0	0	1	0	0	2122	2	1
120	36.288689000	192.168.0.1	8000	10.0.0.3	58914	66	52	0	0	1	1	0	592	1	1
121	36.288694000	192.168.0.1	8000	10.0.0.3	58914	657	643	591	0	1	0	0	1	1	1
122	36.328746000	192.168.0.19	8000	10.0.0.8	39870	74	60	0	1	1	0	0	0	1	1
123	36.328791000	192.168.0.13	8000	10.0.0.2	58664	66	52	0	0	1	1	0	592	1	1
124	36.336518000	192.168.0.13	8000	10.0.0.2	58664	657	643	591	0	1	0	0	1	1	1
125	36.349265000	192.168.0.2	8000	10.0.0.4	34224	66	52	0	0	1	1	0	236	1	1
126	36.349279000	192.168.0.2	8000	10.0.0.4	34224	301	287	235	0	1	0	0	1	1	1
127	36.386037000	192.168.0.13	8000	10.0.0.9	56025	301	287	235	0	1	0	0	1	1	1
128	36.387977000	192.168.0.13	8000	10.0.0.9	56025	66	52	0	0	1	1	0	236	1	1
129	36.567794000	192.168.0.19	8000	10.0.0.6	35942	66	52	0	0	1	0	0	2122	2	1
130	36.570493000	192.168.0.19	8000	10.0.0.6	35942	66	52	0	0	1	0	0	2122	2	1
131	36.574635000	192.168.0.19	8000	10.0.0.6	35942	66	52	0	0	1	0	0	2122	2	1
132	36.575042000	192.168.0.10	8000	10.0.0.5	35125	74	60	0	1	1	0	0	0	1	1
133	36.620544000	192.168.0.13	8000	10.0.0.5	43976	66	52	0	0	1	0	0	2122	2	1
134	36.629604000	192.168.0.10	8000	10.0.0.10	48929	74	60	0	1	1	0	0	0	1	1
135	36.667459000	192.168.0.6	8000	10.0.0.6	37584	74	60	0	1	1	0	0	0	1	1
136	36.671214000	192.168.0.13	8000	10.0.0.10	56816	66	52	0	0	1	0	0	237	2	1
137	36.672895000	192.168.0.13	8000	10.0.0.10	56816	66	52	0	0	1	0	0	237	2	1
138	36.761125000	192.168.0.18	8000	10.0.0.1	58696	74	60	0	1	1	0	0	0	1	1
139	36.932308000	192.168.0.18	8000	10.0.0.9	44145	74	60	0	1	1	0	0	0	1	1
140	36.961088000	192.168.0.19	8000	10.0.0.8	39870	66	52	0	0	1	1	0	236	1	1
141	36.961103000	192.168.0.19	8000	10.0.0.8	39870	301	287	235	0	1	0	0	1	1	1
142	37.024969000	192.168.0.12	8000	10.0.0.4	54548	74	60	0	1	1	0	0	0	1	1
143	37.041171000	192.168.0.8	8000	10.0.0.7	16473	66	52	0	0	1	0	0	237	2	1
144	37.041541000	192.168.0.24		10.0.0.5		98	84								1
146	37.078007000	192.168.0.1	8000	10.0.0.3	58914	66	52	0	0	1	0	0	593	2	1
147	37.088424000	192.168.0.1	8000	10.0.0.3	58914	66	52	0	0	1	0	0	593	2	1
148	37.118408000	192.168.0.13	8000	10.0.0.1	39275	66	52	0	0	1	0	0	593	2	1
150	37.152701000	192.168.0.2	8000	10.0.0.4	34224	66	52	0	0	1	0	0	237	2	1
151	37.159045000	192.168.0.2	8000	10.0.0.4	34224	66	52	0	0	1	0	0	237	2	1
152	37.162989000	192.168.0.2	8000	10.0.0.4	34224	66	52	0	0	1	0	0	237	2	1
153	37.222089000	192.168.0.13	8000	10.0.0.2	58664	66	52	0	0	1	0	0	593	2	1
154	37.238003000	192.168.0.13	8000	10.0.0.2	58664	66	52	0	0	1	0	0	593	2	1
156	37.273683000	192.168.0.13	8000	10.0.0.9	56025	66	52	0	0	1	0	0	237	2	1
157	37.282502000	192.168.0.13	8000	10.0.0.9	56025	66	52	0	0	1	0	0	237	2	1
158	37.306117000	192.168.0.18	8000	10.0.0.1	58696	1514	1500	1448	0	1	0	0	1	1	1
159	37.306782000	192.168.0.18	8000	10.0.0.1	58696	78	64	12	0	1	0	0	1449	1	1
160	37.306796000	192.168.0.18	8000	10.0.0.1	58696	726	712	660	0	1	1	0	1461	1	1
161	37.390075000	192.168.0.6	8000	10.0.0.6	37584	1514	1500	1448	0	1	0	0	1	1	1
162	37.390120000	192.168.0.6	8000	10.0.0.6	37584	726	712	660	0	1	1	0	1461	1	1
163	37.393457000	192.168.0.6	8000	10.0.0.6	37584	78	64	12	0	1	0	0	1449	1	1
164	37.424848000	192.168.0.10	8000	10.0.0.5	35125	657	643	591	0	1	0	0	1	1	1
165	37.431674000	192.168.0.10	8000	10.0.0.5	35125	66	52	0	0	1	1	0	592	1	1
166	37.471136000	192.168.0.10	8000	10.0.0.10	48929	66	52	0	0	1	1	0	592	1	1
167	37.478613000	192.168.0.18	8000	10.0.0.9	44145	301	287	235	0	1	0	0	1	1	1
168	37.478628000	192.168.0.18	8000	10.0.0.9	44145	66	52	0	0	1	1	0	236	1	1
169	37.479541000	192.168.0.10	8000	10.0.0.10	48929	657	643	591	0	1	0	0	1	1	1
170	37.588551000	192.168.0.19	8000	10.0.0.8	39870	66	52	0	0	1	0	0	237	2	1
172	37.714015000	192.168.0.12	8000	10.0.0.4	54548	66	52	0	0	1	1	0	236	1	1
173	37.714029000	192.168.0.12	8000	10.0.0.4	54548	301	287	235	0	1	0	0	1	1	1
175	37.853825000	192.168.0.18	8000	10.0.0.1	58696	66	52	0	0	1	0	0	2122	2	1
176	37.853838000	192.168.0.18	8000	10.0.0.1	58696	66	52	0	0	1	0	0	2122	2	1
177	37.853840000	192.168.0.18	8000	10.0.0.1	58696	66	52	0	0	1	0	0	2122	2	1
182	38.025177000	192.168.0.18	8000	10.0.0.9	44145	66	52	0	0	1	0	0	237	2	1
183	38.025191000	192.168.0.18	8000	10.0.0.9	44145	66	52	0	0	1	0	0	237	2	1
184	38.043056000	192.168.0.24		10.0.0.5		98	84								1
185	38.115624000	192.168.0.6	8000	10.0.0.6	37584	66	52	0	0	1	0	0	2122	2	1
194	38.277371000	192.168.0.10	8000	10.0.0.5	35125	66	52	0	0	1	0	0	593	2	1
196	38.335932000	192.168.0.10	8000	10.0.0.10	48929	66	52	0	0	1	0	0	593	2	1
199	38.401188000	192.168.0.12	8000	10.0.0.4	54548	66	52	0	0	1	0	0	237	2	1
200	38.401202000	192.168.0.12	8000	10.0.0.4	54548	66	52	0	0	1	0	0	237	2	1

